# GTOC4 solution, J2000 heliocentric ecliptic frame
# launch MJD 58128.000000, |v_inf| 3999.999 m/s, tau 1200.000 d
# J = 0, K = m_f = 1350.916203 kg, sequence: 2007DC
# MJD x[km] y[km] z[km] vx[km/s] vy[km/s] vz[km/s] m[kg] Tx[N] Ty[N] Tz[N] body
58564.0000000000 193271063.358989 -86035485.504150 1518234.075434 2.307587209529 24.304091168598 -0.147174989513 1443.593397 -0.002557108673 0.002330877562 0.048190932966 -
58565.0000000000 193460286.227335 -83931127.784747 1505563.307554 2.072158295790 24.407631195912 -0.146130138672 1443.451506 -0.002606840988 0.002383263464 0.049127028074 -
58566.0000000000 193629060.458412 -81817892.568006 1492985.151751 1.834235941070 24.509581614055 -0.145031210780 1443.306858 -0.002668228051 0.002440379146 0.050089321369 -
58567.0000000000 193777169.765533 -79695919.060814 1480504.343167 1.593800414208 24.609899069778 -0.143876751272 1443.159374 -0.002731234931 0.002494568426 0.051078476484 -
58568.0000000000 193904396.189510 -77565350.285203 1468125.744062 1.350832734848 24.708538598225 -0.142665272238 1443.008975 -0.002801311454 0.002549564577 0.052095000848 -
58569.0000000000 194010520.124476 -75426333.189321 1455854.346274 1.105313769721 24.805454277429 -0.141395262145 1442.855579 -0.002856710575 0.002590686969 0.053139644131 -
58570.0000000000 194095320.376070 -73279018.778945 1443695.273872 0.857225885739 24.900598098021 -0.140065171737 1442.699109 -0.002920385328 0.002633702513 0.054212732220 -
58571.0000000000 194158574.176553 -71123562.220290 1431653.785298 0.606550299500 24.993921758290 -0.138673439819 1442.539480 -0.002993145734 0.002678628709 0.055314788074 -
58572.0000000000 194200057.143852 -68960122.907224 1419735.274891 0.353268430323 25.085375692844 -0.137218481899 1442.376605 -0.003055920611 0.002713376344 0.056446492167 -
58573.0000000000 194219543.351762 -66788864.603017 1407945.275290 0.097363119994 25.174908318652 -0.135698681211 1442.210400 -0.003129122574 0.002750813338 0.057608157462 -
58574.0000000000 194216805.351980 -64609955.551342 1396289.459247 -0.161183701762 25.262467500876 -0.134112411212 1442.040775 -0.003194220949 0.002779590510 0.058800417804 -
58575.0000000000 194191614.197458 -62423568.587886 1384773.641282 -0.422388652423 25.347999072870 -0.132458016870 1441.867644 -0.003272503803 0.002812324811 0.060023540380 -
58576.0000000000 194143739.466309 -60229881.255138 1373403.779173 -0.686269248539 25.431448242492 -0.130733837158 1441.690913 -0.003335954365 0.002832866474 0.061278183580 -
58577.0000000000 194072949.313271 -58029075.932189 1362185.975463 -0.952840915905 25.512757838641 -0.128938182181 1441.510494 -0.003416643217 0.002859338802 0.062564472275 -
58578.0000000000 193979010.496402 -55821339.952829 1351126.478547 -1.222120552988 25.591870335193 -0.127069365726 1441.326290 -0.003487029928 0.002876426957 0.063882992963 -
58579.0000000000 193861688.405851 -53606865.724101 1340231.683522 -1.494122919130 25.668725816957 -0.125125678210 1441.138211 -0.003559871033 0.002891280275 0.065233961539 -
58580.0000000000 193720747.146114 -51385850.875846 1329508.133221 -1.768863008435 25.743263295943 -0.123105409544 1440.946160 -0.003638326124 0.002905313264 0.066617634740 -
58581.0000000000 193555949.542452 -49158498.369543 1318962.518332 -2.046355431346 25.815420337561 -0.121006847353 1440.750041 -0.003705478251 0.002910206033 0.068034380643 -
58582.0000000000 193367057.227993 -46925016.649816 1308601.677855 -2.326613165222 25.885132446770 -0.118828271008 1440.549761 -0.003785387986 0.002917754581 0.069484198118 -
58583.0000000000 193153830.680734 -44685619.771640 1298432.598826 -2.609649963825 25.952334244366 -0.116567974502 1440.345218 -0.003861707970 0.002919934379 0.070967348215 -
58584.0000000000 192916029.263279 -42440527.529373 1288462.415699 -2.895477884059 26.016958248527 -0.114224251498 1440.136318 -0.003938701653 0.002918874248 0.072483873553 -
58585.0000000000 192653411.318304 -40189965.613396 1278698.409776 -3.184108469506 26.078935454141 -0.111795409237 1439.922963 -0.004005473782 0.002909971181 0.074033868363 -
58586.0000000000 192365734.254557 -37934165.760440 1269148.008132 -3.475551785872 26.138194899644 -0.109279766282 1439.705056 -0.004087539397 0.002904140231 0.075617091338 -
58587.0000000000 192052754.582641 -35673365.883651 1259818.781725 -3.769818548105 26.194664569346 -0.106675673532 1439.482497 -0.004159018411 0.002890416302 0.077233609716 -
58588.0000000000 191714227.994728 -33407810.221608 1250718.443368 -4.066916976047 26.248270052125 -0.103981496617 1439.255191 -0.004235629020 0.002875372635 0.078883109271 -
58589.0000000000 191349909.475005 -31137749.501027 1241854.845423 -4.366855227659 26.298935566211 -0.101195639748 1439.023042 -0.004307402429 0.002855077354 0.080565382320 -
58590.0000000000 190959553.374456 -28863441.083593 1233235.976702 -4.669639791215 26.346583301656 -0.098316540318 1438.785952 -0.004380191062 0.002831859665 0.082280022707 -
58591.0000000000 190542913.517053 -26585149.126100 1224869.959043 -4.975276366021 26.391133770033 -0.095342681846 1438.543829 -0.004460147450 0.002807726374 0.084026535182 -
58592.0000000000 190099743.270228 -24303144.727390 1216765.043044 -5.283769808603 26.432505759988 -0.092272600405 1438.296576 -0.004522065491 0.002774166795 0.085804546292 -
58593.0000000000 189629795.702283 -22017706.105563 1208929.603792 -5.595122173826 26.470615681406 -0.089104878420 1438.044106 -0.004597941585 0.002742033751 0.087613191128 -
58594.0000000000 189132823.679398 -19729118.754244 1201372.135534 -5.909336072273 26.505378705743 -0.085838175348 1437.786325 -0.004674618695 0.002706645524 0.089451814447 -
58595.0000000000 188608579.938294 -17437675.590833 1194101.245513 -6.226411876205 26.536707811515 -0.082471216278 1437.523146 -0.004738954588 0.002664295679 0.091319650859 -
58596.0000000000 188056817.283264 -15143677.144314 1187125.647960 -6.546347634551 26.564513822934 -0.079002799794 1437.254485 -0.004805290350 0.002619455587 0.093215642110 -
58597.0000000000 187477288.719384 -12847431.720947 1180454.156924 -6.869140635582 26.588705883382 -0.075431816861 1436.980259 -0.004869767467 0.002570968341 0.095138739718 -
58598.0000000000 186869747.569452 -10549255.564816 1174095.678263 -7.194786220633 26.609191101132 -0.071757251563 1436.700390 -0.004939883229 0.002520741293 0.097087705770 -
58599.0000000000 186233947.616834 -8249473.026312 1168059.201047 -7.523278370656 26.625874719734 -0.067978193859 1436.414800 -0.005000823585 0.002465066893 0.099061328830 -
58600.0000000000 185569643.285265 -5948416.738349 1162353.788417 -7.854608264416 26.638659768868 -0.064093839404 1436.123418 -0.005071632130 0.002408523212 0.101058060007 -
58601.0000000000 184876589.797442 -3646427.786518 1156988.567514 -8.188766210948 26.647447553867 -0.060103511290 1435.826175 -0.005126442192 0.002345305779 0.103076515760 -
58602.0000000000 184154543.371519 -1343855.885326 1151972.718834 -8.525738839960 26.652137025162 -0.056006651600 1435.523009 -0.005184579927 0.002279886423 0.105114903407 -
58603.0000000000 183403261.426346 958940.444901 1147315.464819 -8.865511708830 26.652625393755 -0.051802847542 1435.213861 -0.005242973210 0.002211462384 0.107171451000 -
58604.0000000000 182622502.737312 3261593.714025 1143026.057304 -9.208067839159 26.648807814511 -0.047491831772 1434.898679 -0.005298639852 0.002139520343 0.109244263948 -
58605.0000000000 181812027.660364 5563727.285356 1139113.764563 -9.553387602031 26.640577407876 -0.043073491372 1434.577414 -0.005348686345 0.002063729174 0.111331326296 -
58606.0000000000 180971598.366121 7864955.200683 1135587.857579 -9.901448599015 26.627825279202 -0.038547876785 1434.250024 -0.005401682440 0.001985495502 0.113430433762 -
58607.0000000000 180100979.054847 10164882.011209 1132457.595370 -10.252226224278 26.610440636140 -0.033915214813 1433.916475 -0.005454958687 0.001904289430 0.115539335849 -
58608.0000000000 179199936.182100 12463102.609269 1129732.209558 -10.605692855351 26.588310689447 -0.029175913085 1433.576737 -0.005494529010 0.001818529095 0.117655737800 -
58609.0000000000 178268238.754715 14759202.053990 1127420.888558 -10.961817034236 26.561320612014 -0.024330564424 1433.230790 -0.005540654904 0.001730825710 0.119777030738 -
58610.0000000000 177305658.579088 17052755.407303 1125532.760684 -11.320565390521 26.529353819519 -0.019379967495 1432.878618 -0.005579527510 0.001639602816 0.121900709079 -
58611.0000000000 176311970.521337 19343327.572635 1124076.876559 -11.681900443139 26.492291751779 -0.014325122307 1432.520215 -0.005620221028 0.001545855474 0.124024034116 -
58612.0000000000 175286952.809280 21630473.132564 1123062.191036 -12.045781830971 26.450014067759 -0.009167246003 1432.155582 -0.005660492417 0.001449301310 0.126144245944 -
58613.0000000000 174230387.317315 23913736.193602 1122497.544309 -12.412165477787 26.402398615211 -0.003907775869 1431.784726 -0.005686746215 0.001349336015 0.128258570486 -
58614.0000000000 173142059.923744 26192650.231126 1122391.642780 -12.781002750318 26.349321464991 0.001451628082 1431.407668 -0.005719741968 0.001247254659 0.130363958094 -
58615.0000000000 172021760.821860 28466737.943412 1122753.039022 -13.152242370880 26.290657087057 0.006909064779 1431.024431 -0.005746044240 0.001142398488 0.132457498299 -
58616.0000000000 170869284.844610 30735511.111150 1123590.111245 -13.525828190059 26.226278301952 0.012462398811 1430.635052 -0.005775166508 0.001035137994 0.134536092914 -
58617.0000000000 169684431.832878 32998470.460933 1124911.042484 -13.901700404773 26.156056420868 0.018109247443 1430.239573 -0.005720827608 0.000913744341 0.134875636061 -
58618.0000000000 168467007.208502 35255105.506951 1126719.307106 -14.279789600128 26.079860601612 0.023742988208 1429.843108 -0.005655267047 0.000792820750 0.134879165885 -
58619.0000000000 167216822.398664 37504894.437774 1129012.823406 -14.660026149647 25.997559536195 0.029341640431 1429.446642 -0.005591596970 0.000674826067 0.134882462363 -
58620.0000000000 165933695.015918 39747304.048977 1131788.484751 -15.042336470489 25.909020824655 0.034903461790 1429.050176 -0.005528387408 0.000559602119 0.134885595147 -
58621.0000000000 164617449.245625 41981789.646965 1135043.032438 -15.426641967359 25.814110934338 0.040426674438 1428.653711 -0.005464402508 0.000447099801 0.134888622230 -
58622.0000000000 163267916.286273 44207794.956857 1138773.052593 -15.812858864636 25.712695334976 0.045909464341 1428.257245 -0.005416214099 0.000335953191 0.134890888352 -
58623.0000000000 161884934.758323 46424752.038823 1142974.971187 -16.200899102895 25.604638559212 0.051349938253 1427.860779 -0.005350205217 0.000228423520 0.134893747545 -
58624.0000000000 160468351.213321 48632081.223089 1147645.052452 -16.590667121164 25.489804574404 0.056746245508 1427.464314 -0.005293759991 0.000122409344 0.134896112328 -
58625.0000000000 159018020.630481 50829191.056744 1152779.396192 -16.982063365269 25.368056684022 0.062096430648 1427.067848 -0.005242239902 0.000017903667 0.134898178640 -
58626.0000000000 157533806.853227 53015478.259468 1158373.932104 -17.374982169111 25.239257832902 0.067398511529 1426.671382 -0.005187603726 -0.000084293815 0.134900265612 -
58627.0000000000 156015583.133991 55190327.702871 1164424.417816 -17.769311367750 25.103270848550 0.072650487383 1426.274917 -0.005133808521 -0.000184674908 0.134902223500 -
58628.0000000000 154463232.672073 57353112.405805 1170926.436086 -18.164932844870 24.959958569842 0.077850311154 1425.878451 -0.005081366754 -0.000283419771 0.134904037690 -
58629.0000000000 152876649.144490 59503193.545640 1177875.391193 -18.561722147941 24.809184087655 0.082995898557 1425.481985 -0.005030035850 -0.000380599377 0.134905722204 -
58630.0000000000 151255737.262897 61639920.490447 1185266.505832 -18.959548269528 24.650810988616 0.088085130829 1425.085520 -0.004974691361 -0.000475317861 0.134907473917 -
58631.0000000000 149600413.360041 63762630.855181 1193094.818673 -19.358273182596 24.484703666692 0.093115867018 1424.689054 -0.004926619821 -0.000569780604 0.134908872085 -
58632.0000000000 147910605.960372 65870650.574821 1201355.180879 -19.757752672165 24.310727404378 0.098085907898 1424.292588 -0.004873397791 -0.000661598101 0.134910386116 -
58633.0000000000 146186256.383615 67963294.005404 1210042.253467 -20.157834740694 24.128748937089 0.102993051500 1423.896123 -0.004825179747 -0.000752985013 0.134911640172 -
58634.0000000000 144427319.364544 70039864.050444 1219150.504937 -20.558360827976 23.938636476654 0.107835043595 1423.499657 -0.004775525639 -0.000842581402 0.134912877115 -
58635.0000000000 142633763.669627 72099652.311562 1228674.208453 -20.959164663848 23.740260248037 0.112609617180 1423.103191 -0.004724763376 -0.000930437546 0.134914087096 -
58636.0000000000 140805572.751150 74141939.273164 1238607.440176 -21.360072548081 23.533492741086 0.117314479308 1422.706726 -0.004673040349 -0.001016571126 0.134915267027 -
58637.0000000000 138942745.394890 76165994.513419 1248944.077136 -21.760903220197 23.318209067305 0.121947313895 1422.310260 -0.004626333544 -0.001102771130 0.134916199671 -
58638.0000000000 137045296.362708 78171076.942077 1259677.794787 -22.161468107283 23.094287224549 0.126505771327 1421.913794 -0.004576680459 -0.001186783357 0.134917180304 -
58639.0000000000 135113257.065006 80156435.077168 1270802.065575 -22.561570385326 22.861608732343 0.130987502457 1421.517329 -0.004525015684 -0.001268797516 0.134918176633 -
58640.0000000000 133146676.253690 82121307.360331 1282310.158251 -22.961005443373 22.620058890581 0.135390141826 1421.120863 -0.004476915100 -0.001350697351 0.134918986239 -
58641.0000000000 131145620.685429 84064922.497183 1294195.136160 -23.359561107212 22.369527100650 0.139711300687 1420.724397 -0.004426283113 -0.001430446028 0.134919834872 -
58642.0000000000 129110175.807617 85986499.840910 1306449.856506 -23.757016890566 22.109907544474 0.143948596673 1420.327932 -0.004376263735 -0.001509147680 0.134920609208 -
58643.0000000000 127040446.453219 87885249.816676 1319066.970182 -24.153144538383 21.841099450424 0.148099637084 1419.931466 -0.004326769371 -0.001586823144 0.134921314325 -
58644.0000000000 124936557.520463 89760374.380776 1332038.921367 -24.547707834697 21.563007631422 0.152162030271 1419.535000 -0.004277852463 -0.001663546463 0.134921949999 -
58645.0000000000 122798654.659239 91611067.523928 1345357.947791 -24.940462639969 21.275542968532 0.156133389777 1419.138535 -0.004227719944 -0.001738584526 0.134922584129 -
58646.0000000000 120626904.958356 93436515.819211 1359016.081567 -25.331156833840 20.978622960507 0.160011343224 1418.742069 -0.004177175120 -0.001812259071 0.134923188982 -
58647.0000000000 118421497.624880 95235899.013125 1373005.150374 -25.719530556366 20.672172172441 0.163793531522 1418.345603 -0.004125103037 -0.001884035770 0.134923807885 -
58648.0000000000 116182644.653208 97008390.660939 1387316.779015 -26.105316204350 20.356122811796 0.167477618508 1417.949138 -0.004074636956 -0.001955399125 0.134924326005 -
58649.0000000000 113910581.476886 98753158.804655 1401942.391221 -26.488238835015 20.030415138812 0.171061286893 1417.552672 -0.004024207726 -0.002025655406 0.134924803029 -
58650.0000000000 111605567.607665 100469366.697827 1416873.211997 -26.868016057901 19.694998140317 0.174542254764 1417.156206 -0.003971965503 -0.002093837217 0.134925310212 -
58651.0000000000 109267887.270760 102156173.583858 1432100.270969 -27.244358231080 19.349830093418 0.177918282421 1416.759741 -0.003919693198 -0.002160842339 0.134925782435 -
58652.0000000000 106897850.011279 103812735.517537 1447614.405945 -27.616968932722 18.994879002467 0.181187170464 1416.363275 -0.003867468394 -0.002226731291 0.134926218193 -
58653.0000000000 104495791.272314 105438206.231523 1463406.266852 -27.985545145532 18.630123202024 0.184346770306 1415.966809 -0.003814175793 -0.002290858606 0.134926661672 -
58654.0000000000 102062072.954064 107031738.054538 1479466.320543 -28.349777511879 18.255551950617 0.187394993846 1415.570344 -0.003760472725 -0.002353577886 0.134927089630 -
58655.0000000000 99597083.941330 108592482.876228 1495784.856148 -28.709350810645 17.871165916471 0.190329816445 1415.173878 -0.003707008007 -0.002415292985 0.134927478489 -
